,eventNum,lumiNum,taggerScore
184,3654322.0,1755.0,3.271877858423977e-06
185,1964293.0,944.0,0.0048247030936181545
186,3296501.0,1583.0,3.830439527519047e-05
187,1496171.0,719.0,0.00018317977082915604
188,927606.0,446.0,0.0012763262493535876
189,2498485.0,1200.0,0.0011200811713933945
190,2209006.0,1061.0,0.02074921876192093
191,2717111.0,1305.0,3.910860323230736e-05
192,4018824.0,1930.0,2.03579361368611e-06
193,2091805.0,1005.0,0.0026008267886936665
194,1739845.0,836.0,0.05895879864692688
195,1431624.0,688.0,3.9370621379930526e-05
196,2545185.0,1222.0,0.002121914876624942
197,2372895.0,1140.0,0.004894861485809088
198,2911798.0,1398.0,2.8606368687178474e-06
199,1585957.0,762.0,0.013163462281227112
200,1723362.0,828.0,3.490832796160248e-06
201,2515735.0,1208.0,1.0722051229095086e-05
202,3464444.0,1664.0,0.04207704961299896
203,3596060.0,1727.0,0.00010536916670389473
204,2837021.0,1362.0,0.0002530303900130093
205,3231826.0,1552.0,0.0008365735993720591
206,3304541.0,1587.0,0.005275202449411154
207,1185853.0,570.0,0.00039581491728313267
208,2433438.0,1169.0,3.354665750521235e-05
209,2547677.0,1224.0,0.0006975443102419376
210,1223719.0,588.0,0.00019300733401905745
211,3034522.0,1457.0,0.0005013549234718084
212,1836929.0,882.0,0.0017065248684957623
213,1044319.0,502.0,2.035046782111749e-05
214,91415.0,44.0,2.634170959936455e-05
215,3976423.0,1909.0,0.10375821590423584
216,3655097.0,1755.0,0.004608684219419956
217,4062244.0,1951.0,0.00012140601756982505
218,126237.0,61.0,4.5701934141106904e-05
219,3914779.0,1880.0,0.012366550974547863
220,534500.0,257.0,3.0847720609017415e-06
221,3305995.0,1588.0,0.00019527212134562433
222,3737513.0,1795.0,0.0014107943279668689
223,1061108.0,510.0,0.00019363017054274678
224,3192802.0,1533.0,0.0016442419728264213
225,3259556.0,1565.0,0.0002725719241425395
226,553075.0,266.0,2.8068898316746527e-09
227,1077704.0,518.0,0.0003476891724858433
228,923606.0,444.0,7.899027565372307e-08
229,2455246.0,1179.0,0.9641383290290833
230,511444.0,246.0,0.00012943518231622875
231,3549843.0,1705.0,0.005953602492809296
232,2385299.0,1146.0,0.0026555852964520454
233,1592938.0,765.0,0.019535919651389122
234,3321495.0,1595.0,3.4731030609691516e-05
235,1157064.0,556.0,0.000553751306142658
236,1198792.0,576.0,5.4341217037290335e-05
237,2203750.0,1058.0,0.031814537942409515
238,44681.0,22.0,0.000268999399850145
239,3541929.0,1701.0,0.0034498150926083326
240,1652535.0,794.0,6.32361388852587e-06
241,2814911.0,1352.0,0.0013320124708116055
242,3977063.0,1910.0,0.0002080734702758491
243,701238.0,337.0,0.007888032123446465
244,2001443.0,961.0,0.008952373638749123
245,3781322.0,1816.0,0.003684376832097769
246,621802.0,299.0,5.1132279622834176e-05
247,562078.0,270.0,0.0009591138805262744
248,1593886.0,766.0,0.0013678936520591378
249,2321637.0,1115.0,5.925607183598913e-06
250,562722.0,271.0,0.00044136185897514224
251,2024780.0,973.0,0.000767282850574702
252,3992845.0,1917.0,7.293663657037541e-05
253,3668400.0,1762.0,1.563069645271753e-06
254,2495267.0,1198.0,7.063947123242542e-05
255,3698650.0,1776.0,0.03578434884548187
256,329335.0,159.0,2.090753332595341e-05
257,953551.0,458.0,0.0001370050013065338
258,2610214.0,1254.0,0.00010161471436731517
259,108167.0,52.0,0.0006740295793861151
260,2842035.0,1365.0,0.0006868760683573782
261,423714.0,204.0,0.00014018238289281726
262,3294595.0,1582.0,0.001018943963572383
263,1560446.0,750.0,0.00877295807003975
264,3365323.0,1616.0,0.0003699181543197483
265,1560838.0,750.0,8.011420140974224e-05
266,2999643.0,1441.0,8.46088514663279e-05
267,742836.0,357.0,0.0013922646176069975
268,2353597.0,1130.0,0.00012043481547152624
269,3504607.0,1683.0,0.002274636644870043
270,3304417.0,1587.0,0.00023563520517200232
271,3802473.0,1826.0,0.006828244775533676
272,3918204.0,1882.0,0.0053369468078017235
273,3899285.0,1872.0,0.02618413418531418
274,1718867.0,826.0,0.0053185406140983105
